[OVERALL], RunTime(ms), 16605
[OVERALL], Throughput(ops/sec), 602.2282445046673
[TOTAL_GCS_G1_Young_Generation], Count, 123
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 187
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.1261668172237278
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 123
[TOTAL_GC_TIME], Time(ms), 187
[TOTAL_GC_TIME_%], Time(%), 1.1261668172237278
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 1
[CLEANUP], MaxLatency(us), 1
[CLEANUP], 95thPercentileLatency(us), 0
[CLEANUP], 99thPercentileLatency(us), 0
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 1616.0275
[INSERT], LatencyVariance(us), 3463274.83154375
[INSERT], MinLatency(us), 946
[INSERT], MaxLatency(us), 133043
[INSERT], 95thPercentileLatency(us), 3000
[INSERT], 99thPercentileLatency(us), 7000
[INSERT], Return=OK, 10000
