[OVERALL], RunTime(ms), 7708
[OVERALL], Throughput(ops/sec), 1297.3533990659055
[TOTAL_GCS_G1_Young_Generation], Count, 4
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 9
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.11676180591593151
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 4
[TOTAL_GC_TIME], Time(ms), 9
[TOTAL_GC_TIME_%], Time(%), 0.11676180591593151
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2344.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 2344
[CLEANUP], MaxLatency(us), 2344
[CLEANUP], 95thPercentileLatency(us), 2000
[CLEANUP], 99thPercentileLatency(us), 2000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 730.8401
[INSERT], LatencyVariance(us), 598853.43613199
[INSERT], MinLatency(us), 394
[INSERT], MaxLatency(us), 71656
[INSERT], 95thPercentileLatency(us), 1000
[INSERT], 99thPercentileLatency(us), 1000
[INSERT], Return=OK, 10000
