[OVERALL], RunTime(ms), 8545
[OVERALL], Throughput(ops/sec), 1170.2750146284377
[TOTAL_GCS_G1_Young_Generation], Count, 5
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 12
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.1404330017554125
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 5
[TOTAL_GC_TIME], Time(ms), 12
[TOTAL_GC_TIME_%], Time(%), 0.1404330017554125
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2444.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 2444
[CLEANUP], MaxLatency(us), 2444
[CLEANUP], 95thPercentileLatency(us), 2000
[CLEANUP], 99thPercentileLatency(us), 2000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 815.0117
[INSERT], LatencyVariance(us), 1.021452003977631E8
[INSERT], MinLatency(us), 400
[INSERT], MaxLatency(us), 1008021
[INSERT], 95thPercentileLatency(us), 1000
[INSERT], 99thPercentileLatency(us), 1000
[INSERT], Return=OK, 10000
