[OVERALL], RunTime(ms), 16843
[OVERALL], Throughput(ops/sec), 593.7184587068812
[TOTAL_GCS_G1_Young_Generation], Count, 130
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 173
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 1.0271329335629045
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 130
[TOTAL_GC_TIME], Time(ms), 173
[TOTAL_GC_TIME_%], Time(%), 1.0271329335629045
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 1.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 1
[CLEANUP], MaxLatency(us), 1
[CLEANUP], 95thPercentileLatency(us), 0
[CLEANUP], 99thPercentileLatency(us), 0
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 1640.8557
[INSERT], LatencyVariance(us), 3591507.80427751
[INSERT], MinLatency(us), 955
[INSERT], MaxLatency(us), 138214
[INSERT], 95thPercentileLatency(us), 3000
[INSERT], 99thPercentileLatency(us), 8000
[INSERT], Return=OK, 10000
