[OVERALL], RunTime(ms), 7360
[OVERALL], Throughput(ops/sec), 1358.695652173913
[TOTAL_GCS_G1_Young_Generation], Count, 4
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 10
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.1358695652173913
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 4
[TOTAL_GC_TIME], Time(ms), 10
[TOTAL_GC_TIME_%], Time(%), 0.1358695652173913
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2406.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 2406
[CLEANUP], MaxLatency(us), 2406
[CLEANUP], 95thPercentileLatency(us), 2000
[CLEANUP], 99thPercentileLatency(us), 2000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 695.7478
[INSERT], LatencyVariance(us), 568249.0183951601
[INSERT], MinLatency(us), 399
[INSERT], MaxLatency(us), 71845
[INSERT], 95thPercentileLatency(us), 1000
[INSERT], 99thPercentileLatency(us), 1000
[INSERT], Return=OK, 10000
