[OVERALL], RunTime(ms), 7608
[OVERALL], Throughput(ops/sec), 1314.4058885383806
[TOTAL_GCS_G1_Young_Generation], Count, 5
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 11
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.14458464773922186
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 5
[TOTAL_GC_TIME], Time(ms), 11
[TOTAL_GC_TIME_%], Time(%), 0.14458464773922186
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 2428.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 2428
[CLEANUP], MaxLatency(us), 2428
[CLEANUP], 95thPercentileLatency(us), 2000
[CLEANUP], 99thPercentileLatency(us), 2000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 704.7609
[INSERT], LatencyVariance(us), 1427214.6005311902
[INSERT], MinLatency(us), 399
[INSERT], MaxLatency(us), 106067
[INSERT], 95thPercentileLatency(us), 1000
[INSERT], 99thPercentileLatency(us), 1000
[INSERT], Return=OK, 10000
