[OVERALL], RunTime(ms), 48048
[OVERALL], Throughput(ops/sec), 208.12520812520813
[TOTAL_GCS_PS_Scavenge], Count, 46
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 309
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.6431068931068931
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 46
[TOTAL_GC_TIME], Time(ms), 309
[TOTAL_GC_TIME_%], Time(%), 0.6431068931068931
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 9.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 9
[CLEANUP], MaxLatency(us), 9
[CLEANUP], 95thPercentileLatency(us), 0
[CLEANUP], 99thPercentileLatency(us), 0
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 4715.287
[INSERT], LatencyVariance(us), 2.7803442837630995E7
[INSERT], MinLatency(us), 1220
[INSERT], MaxLatency(us), 218019
[INSERT], 95thPercentileLatency(us), 14000
[INSERT], 99thPercentileLatency(us), 23000
[INSERT], Return=OK, 10000
