[OVERALL], RunTime(ms), 15284
[OVERALL], Throughput(ops/sec), 654.278984559016
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 14
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.09159905783826224
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 14
[TOTAL_GC_TIME_%], Time(%), 0.09159905783826224
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 4012.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 4012
[CLEANUP], MaxLatency(us), 4012
[CLEANUP], 95thPercentileLatency(us), 4000
[CLEANUP], 99thPercentileLatency(us), 4000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 1452.1852
[INSERT], LatencyVariance(us), 3261388.4245009604
[INSERT], MinLatency(us), 859
[INSERT], MaxLatency(us), 151982
[INSERT], 95thPercentileLatency(us), 2000
[INSERT], 99thPercentileLatency(us), 3000
[INSERT], Return=OK, 10000
