[OVERALL], RunTime(ms), 14844
[OVERALL], Throughput(ops/sec), 673.6728644570197
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 15
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.10105092966855296
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 15
[TOTAL_GC_TIME_%], Time(%), 0.10105092966855296
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 3633.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 3633
[CLEANUP], MaxLatency(us), 3633
[CLEANUP], 95thPercentileLatency(us), 3000
[CLEANUP], 99thPercentileLatency(us), 3000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 1406.4233
[INSERT], LatencyVariance(us), 1685433.8155171105
[INSERT], MinLatency(us), 828
[INSERT], MaxLatency(us), 119497
[INSERT], 95thPercentileLatency(us), 2000
[INSERT], 99thPercentileLatency(us), 3000
[INSERT], Return=OK, 10000
