[OVERALL], RunTime(ms), 16301
[OVERALL], Throughput(ops/sec), 613.4592969756457
[TOTAL_GCS_PS_Scavenge], Count, 2
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 17
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.10428808048585977
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 2
[TOTAL_GC_TIME], Time(ms), 17
[TOTAL_GC_TIME_%], Time(%), 0.10428808048585977
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 3669.0
[CLEANUP], LatencyVariance(us), 0.0
[CLEANUP], MinLatency(us), 3669
[CLEANUP], MaxLatency(us), 3669
[CLEANUP], 95thPercentileLatency(us), 3000
[CLEANUP], 99thPercentileLatency(us), 3000
[INSERT], Operations, 10000
[INSERT], AverageLatency(us), 1552.3158
[INSERT], LatencyVariance(us), 1.0265473471067035E8
[INSERT], MinLatency(us), 857
[INSERT], MaxLatency(us), 1004495
[INSERT], 95thPercentileLatency(us), 2000
[INSERT], 99thPercentileLatency(us), 3000
[INSERT], Return=OK, 10000
